date,kidid,trial,standard,standard_number,standardlabel,order,condition,dimension,response,exclude?,confused?,more than one,term,forcedchoice,confused,confused?- coder2,more than one-coder2,confused? - coder1,age_mo_centered,shape_response
5/2/2025,70,NA,white circular box,1,the blint,312,Function,1,shape,NA,no,no,spring25,NA,NA,NA,NA,NA,10.993939393939383,1
5/2/2025,70,NA,the clay plate,2,the zimbo,123,Function,2,function,NA,no,no,spring25,NA,NA,NA,NA,NA,10.993939393939383,0
7/9/2025,73,1,white circular box,1,the fep,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,11.993939393939383,0
7/9/2025,73,2,the clay plate,2,the blicket,123,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,11.993939393939383,0
7/9/2025,73,3,orange box,3,the gorp,231,No Function,3,distractor,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,11.993939393939383,0
7/9/2025,73,4,"green ""s""",4,the wap,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,11.993939393939383,0
7/9/2025,73,5,present wrapped dog toy,5,the blint,123,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,11.993939393939383,1
7/9/2025,73,7,brown clay heart,7,the dax,312,Function,2,function,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,11.993939393939383,0
7/9/2025,74,1,white circular box,1,the dax,312,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,15.993939393939383,1
7/9/2025,74,2,the clay plate,2,the fep,123,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,15.993939393939383,1
7/9/2025,74,3,orange box,3,the blicket,231,Function,1,shape,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,15.993939393939383,1
7/9/2025,74,4,"green ""s""",4,the gorp,312,Function,1,shape,no,NA,no,summer25-Bing,NA,yes,NA,NA,NA,15.993939393939383,1
7/9/2025,74,5,present wrapped dog toy,5,the wap,123,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,15.993939393939383,1
7/9/2025,74,6,scissors w/bubbles,6,the blint,231,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,15.993939393939383,0
7/9/2025,74,7,brown clay heart,7,the zimbo,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,15.993939393939383,0
7/11/2025,75,1,white circular box,1,the zimbo,312,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/11/2025,75,2,the clay plate,2,the dax,123,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,0
7/11/2025,75,3,orange box,3,the fep,231,No Function,1,shape,no,NA,no,summer25-Bing,NA,yes,NA,NA,NA,14.993939393939383,1
7/11/2025,75,4,"green ""s""",4,the blicket,312,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/11/2025,75,5,present wrapped dog toy,5,the gorp,123,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/11/2025,75,6,scissors w/bubbles,6,the wap,231,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/14/2025,76,NA,white circular box,1,the blint,312,Function,1,shape,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,19.993939393939385,1
7/14/2025,76,NA,the clay plate,2,the zimbo,123,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,19.993939393939385,1
7/14/2025,76,NA,orange box,3,the dax,231,Function,1,shape,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,19.993939393939385,1
7/14/2025,76,NA,"green ""s""",4,the fep,312,Function,1,shape,no,NA,no,summer25-Bing,NA,yes,NA,NA,NA,19.993939393939385,1
7/14/2025,76,NA,present wrapped dog toy,5,the blicket,123,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,19.993939393939385,1
7/14/2025,76,NA,scissors w/bubbles,6,the gorp,231,No Function,2,material,no,NA,no,summer25-Bing,NA,yes,NA,NA,NA,19.993939393939385,0
7/14/2025,76,NA,brown clay heart,7,the wap,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,19.993939393939385,0
7/14/2025,77,NA,white circular box,1,the wap,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,17.993939393939385,0
7/14/2025,77,NA,the clay plate,2,the blint,123,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,17.993939393939385,0
7/14/2025,77,NA,orange box,3,the zimbo,231,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,17.993939393939385,1
7/14/2025,77,NA,"green ""s""",4,the dax,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,17.993939393939385,0
7/14/2025,77,NA,present wrapped dog toy,5,the fep,123,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,17.993939393939385,1
7/14/2025,77,NA,scissors w/bubbles,6,the blicket,231,Function,2,function,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,17.993939393939385,0
7/14/2025,77,NA,brown clay heart,7,the gorp,312,Function,2,function,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,17.993939393939385,0
7/21/2025,78,NA,white circular box,1,the gorp,312,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,13.993939393939383,1
7/21/2025,78,NA,the clay plate,2,the wap,123,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,13.993939393939383,1
7/21/2025,78,NA,orange box,3,the blint,231,Function,1,shape,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,13.993939393939383,1
7/21/2025,78,NA,"green ""s""",4,the zimbo,312,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,13.993939393939383,1
7/21/2025,78,NA,present wrapped dog toy,5,the dax,123,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,13.993939393939383,1
7/21/2025,78,NA,scissors w/bubbles,6,the fep,231,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,13.993939393939383,0
7/21/2025,78,NA,brown clay heart,7,the blicket,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,13.993939393939383,0
7/21/2025,79,NA,white circular box,1,the blicket,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,16.993939393939385,0
7/21/2025,79,NA,the clay plate,2,the gorp,123,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,16.993939393939385,0
7/21/2025,79,NA,orange box,3,the wap,231,No Function,2,material,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,16.993939393939385,0
7/21/2025,79,NA,"green ""s""",4,the blint,312,No Function,2,material,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,16.993939393939385,0
7/21/2025,79,NA,present wrapped dog toy,5,the zimbo,123,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,16.993939393939385,1
7/21/2025,79,NA,scissors w/bubbles,6,the dax,231,Function,2,function,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,16.993939393939385,0
7/21/2025,79,NA,brown clay heart,7,the fep,312,Function,2,function,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,16.993939393939385,0
7/28/2025,82,NA,white circular box,1,the zimbo,123,Function,2,function,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,0
7/28/2025,82,NA,the clay plate,2,the dax,231,Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/28/2025,82,NA,orange box,3,the fep,312,Function,1,shape,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/28/2025,82,NA,"green ""s""",4,the blicket,123,Function,2,function,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,0
7/28/2025,82,NA,present wrapped dog toy,5,the gorp,231,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/28/2025,82,NA,scissors w/bubbles,6,the wap,312,No Function,1,shape,no,NA,yes,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/28/2025,82,NA,brown clay heart,7,the blint,123,No Function,1,shape,no,NA,no,summer25-Bing,NA,no,NA,NA,NA,14.993939393939383,1
7/30/2025,85,1,white circular box,1,the gorp,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,1
7/30/2025,85,2,the clay plate,2,the wap,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,0
7/30/2025,85,3,orange box,3,the blint,312,No Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,0
7/30/2025,85,4,"green ""s""",4,the zimbo,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,1
7/30/2025,85,5,present wrapped dog toy,5,the dax,231,Function,1,shape,no,NA,yes,summer25-JMZ,NA,NA,NA,yes,no,-14.006060606060617,1
7/30/2025,85,6,scissors w/bubbles,6,the fep,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,1
7/30/2025,85,7,brown clay heart,7,the blicket,123,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,0
7/30/2025,86,1,white circular box,1,the blicket,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,doesnt get the paper right away (warm up),-14.006060606060617,1
7/30/2025,86,2,the clay plate,2,the gorp,231,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,0
7/30/2025,86,3,orange box,3,the wap,312,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,0
7/30/2025,86,4,"green ""s""",4,the blint,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,1
7/30/2025,86,5,present wrapped dog toy,5,the zimbo,231,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,1
7/30/2025,86,6,scissors w/bubbles,6,the dax,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,1
7/30/2025,86,7,brown clay heart,7,the fep,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-14.006060606060617,1
7/30/2025,89,1,white circular box,1,the fep,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,8.993939393939385,0
7/30/2025,89,2,the clay plate,2,the blicket,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,8.993939393939385,0
7/30/2025,89,3,orange box,3,the gorp,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,8.993939393939385,1
7/30/2025,89,4,"green ""s""",4,the wap,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,8.993939393939385,0
7/30/2025,89,5,present wrapped dog toy,5,the blint,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,8.993939393939385,1
7/30/2025,89,6,scissors w/bubbles,6,the zimbo,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,8.993939393939385,1
7/30/2025,89,7,brown clay heart,7,the dax,123,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,8.993939393939385,0
7/31/2025,93,1,white circular box,1,the wap,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-24.006060606060615,1
7/31/2025,93,2,the clay plate,2,the blint,123,No Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-24.006060606060615,0
7/31/2025,93,3,orange box,3,the zimbo,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-24.006060606060615,0
7/31/2025,93,4,"green ""s""",4,the dax,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-24.006060606060615,0
7/31/2025,93,5,present wrapped dog toy,5,the fep,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-24.006060606060615,1
7/31/2025,93,6,scissors w/bubbles,6,the blicket,231,Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-24.006060606060615,0
7/31/2025,93,7,brown clay heart,7,the gorp,312,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-24.006060606060615,0
7/31/2025,96,1,white circular box,1,the blicket,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,yes,19.993939393939385,0
7/31/2025,96,2,the clay plate,2,the gorp,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,19.993939393939385,0
7/31/2025,96,3,orange box,3,the wap,231,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,19.993939393939385,1
7/31/2025,96,4,"green ""s""",4,the blint,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,19.993939393939385,1
7/31/2025,96,5,present wrapped dog toy,5,the zimbo,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,19.993939393939385,1
7/31/2025,96,6,scissors w/bubbles,6,the dax,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,19.993939393939385,1
7/31/2025,96,7,brown clay heart,7,the fep,312,Function,2,function,no,NA,yes,summer25-JMZ,NA,NA,NA,NA,no,19.993939393939385,0
8/1/2025,98,1,white circular box,1,the dax,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-30.006060606060615,0
8/1/2025,98,2,the clay plate,2,the fep,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-30.006060606060615,0
8/1/2025,98,3,orange box,3,the blicket,231,No Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-30.006060606060615,0
8/1/2025,98,4,"green ""s""",4,the gorp,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-30.006060606060615,1
8/1/2025,98,5,present wrapped dog toy,5,the wap,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-30.006060606060615,1
8/1/2025,98,6,scissors w/bubbles,6,the blint,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-30.006060606060615,1
8/1/2025,98,7,brown clay heart,7,the zimbo,312,Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-30.006060606060615,0
8/1/2025,100,1,white circular box,1,the blint,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/1/2025,100,2,the clay plate,2,the zimbo,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/1/2025,100,3,orange box,3,the dax,231,No Function,1,shape,no,NA,yes,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/1/2025,100,4,"green ""s""",4,the fep,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/1/2025,100,5,present wrapped dog toy,5,the blicket,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/1/2025,100,6,scissors w/bubbles,6,the gorp,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/1/2025,100,7,brown clay heart,7,the wap,312,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,0
8/1/2025,101,1,white circular box,1,the wap,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,15.993939393939383,1
8/1/2025,101,2,the clay plate,2,the blint,231,Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,15.993939393939383,0
8/1/2025,101,3,orange box,3,the zimbo,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,15.993939393939383,1
8/1/2025,101,4,"green ""s""",4,the dax,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,15.993939393939383,1
8/1/2025,101,5,present wrapped dog toy,5,the fep,231,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,15.993939393939383,1
8/1/2025,101,6,scissors w/bubbles,6,the blicket,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,15.993939393939383,0
8/1/2025,101,7,brown clay heart,7,the gorp,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,15.993939393939383,0
8/6/2025,105,1,white circular box,1,the blicket,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,22.993939393939385,1
8/6/2025,105,2,the clay plate,2,the gorp,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,22.993939393939385,1
8/6/2025,105,3,orange box,3,the wap,312,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,22.993939393939385,0
8/6/2025,105,4,"green ""s""",4,the blint,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,22.993939393939385,1
8/6/2025,105,5,present wrapped dog toy,5,the zimbo,231,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,22.993939393939385,1
8/6/2025,105,6,scissors w/bubbles,6,the dax,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,22.993939393939385,0
8/6/2025,105,7,brown clay heart,7,the fep,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,22.993939393939385,1
8/8/2025,107,1,white circular box,1,the dax,123,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,0
8/8/2025,107,2,the clay plate,2,the fep,231,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,yes,11.993939393939383,0
8/8/2025,107,3,orange box,3,the blicket,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/8/2025,107,4,"green ""s""",4,the gorp,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/8/2025,107,5,present wrapped dog toy,5,the wap,231,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/8/2025,107,6,scissors w/bubbles,6,the blint,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/8/2025,107,7,brown clay heart,7,the zimbo,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,0
8/8/2025,108,1,white circular box,1,the zimbo,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-22.006060606060615,1
8/8/2025,108,2,the clay plate,2,the dax,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-22.006060606060615,0
8/8/2025,108,3,orange box,3,the fep,312,No Function,1,shape,no,NA,yes,summer25-JMZ,NA,NA,NA,NA,no,-22.006060606060615,1
8/8/2025,108,4,"green ""s""",4,the blicket,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-22.006060606060615,0
8/8/2025,108,5,present wrapped dog toy,5,the gorp,231,Function,3,distractor,no,NA,yes,summer25-JMZ,NA,NA,NA,NA,no,-22.006060606060615,0
8/8/2025,108,6,scissors w/bubbles,6,the wap,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-22.006060606060615,1
8/8/2025,108,7,brown clay heart,7,the blint,123,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-22.006060606060615,0
8/13/2025,117,1,white circular box,1,the gorp,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,14.993939393939383,1
8/13/2025,117,2,the clay plate,2,the wap,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,14.993939393939383,1
8/13/2025,117,3,orange box,3,the blint,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,14.993939393939383,1
8/13/2025,117,4,"green ""s""",4,the zimbo,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,14.993939393939383,1
8/13/2025,117,5,present wrapped dog toy,5,the dax,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,14.993939393939383,1
8/13/2025,117,6,scissors w/bubbles,6,the fep,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,14.993939393939383,0
8/13/2025,117,7,brown clay heart,7,the blicket,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,14.993939393939383,0
8/13/2025,118,1,white circular box,1,the blicket,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,1
8/13/2025,118,2,the clay plate,2,the gorp,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/13/2025,118,3,orange box,3,the wap,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/13/2025,118,4,"green ""s""",4,the blint,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/13/2025,118,5,present wrapped dog toy,5,the zimbo,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,1
8/13/2025,118,6,scissors w/bubbles,6,the dax,231,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/13/2025,118,7,brown clay heart,7,the fep,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,1
8/13/2025,119,1,white circular box,1,the fep,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/13/2025,119,2,the clay plate,2,the blicket,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/13/2025,119,3,orange box,3,the gorp,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/13/2025,119,4,"green ""s""",4,the wap,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/13/2025,119,5,present wrapped dog toy,5,the blint,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/13/2025,119,6,scissors w/bubbles,6,the zimbo,231,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,1
8/13/2025,119,7,brown clay heart,7,the dax,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,11.993939393939383,0
8/13/2025,120,1,white circular box,1,the dax,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,21.993939393939385,1
8/13/2025,120,2,the clay plate,2,the fep,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,21.993939393939385,0
8/13/2025,120,3,orange box,3,the blicket,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,21.993939393939385,0
8/13/2025,120,4,"green ""s""",4,the gorp,312,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,21.993939393939385,0
8/13/2025,120,5,present wrapped dog toy,5,the wap,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,21.993939393939385,1
8/13/2025,120,6,scissors w/bubbles,6,the blint,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,21.993939393939385,1
8/13/2025,120,7,brown clay heart,7,the zimbo,312,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,21.993939393939385,0
8/14/2025,122,1,white circular box,1,the blint,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,122,2,the clay plate,2,the zimbo,231,No Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,122,3,orange box,3,the dax,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,1
8/14/2025,122,4,"green ""s""",4,the fep,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,122,5,present wrapped dog toy,5,the blicket,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,1
8/14/2025,122,6,scissors w/bubbles,6,the gorp,312,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,122,7,brown clay heart,7,the wap,123,Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,123,1,white circular box,1,the wap,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/14/2025,123,2,the clay plate,2,the blint,231,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/14/2025,123,3,orange box,3,the zimbo,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/14/2025,123,4,"green ""s""",4,the dax,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/14/2025,123,5,present wrapped dog toy,5,the fep,231,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/14/2025,123,6,scissors w/bubbles,6,the blicket,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,1
8/14/2025,123,7,brown clay heart,7,the gorp,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,12.993939393939383,0
8/14/2025,124,1,white circular box,1,the gorp,123,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-20.006060606060615,1
8/14/2025,124,2,the clay plate,2,the wap,231,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-20.006060606060615,0
8/14/2025,124,3,orange box,3,the blint,312,No Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-20.006060606060615,1
8/14/2025,124,4,"green ""s""",4,the zimbo,123,No Function,2,material,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-20.006060606060615,0
8/14/2025,124,6,scissors w/bubbles,6,the fep,312,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-20.006060606060615,1
8/14/2025,124,7,brown clay heart,7,the blicket,123,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-20.006060606060615,0
8/14/2025,125,1,white circular box,1,the blicket,123,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,125,2,the clay plate,2,the gorp,231,Function,3,distractor,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,125,3,orange box,3,the wap,312,Function,2,function,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,0
8/14/2025,125,4,"green ""s""",4,the blint,123,Function,1,shape,no,NA,no,summer25-JMZ,NA,NA,NA,NA,no,-18.006060606060615,1
